"set_up","method","n_train","estimated_beta","file_name","running_time_train","running_time_pred","running_datetime"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",100,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_100",0.0770959854125977,3.1104850769043,"2025-06-20 14:59:32.719631"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",100,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_100",0.287953853607178,2.82017803192139,"2025-06-20 14:59:38.038195"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",500,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_500",0.124933958053589,1.83793306350708,"2025-06-20 14:59:41.725073"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",500,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_500",0.120828866958618,1.48555707931519,"2025-06-20 14:59:43.859021"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",1000,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_1000",1.08252596855164,0.889084100723267,"2025-06-20 14:59:45.668609"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",1000,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_1000",0.203303098678589,1.45635414123535,"2025-06-20 14:59:39.55815"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",5000,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_5000",1.24417090415955,1.62623715400696,"2025-06-20 14:59:42.926945"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",5000,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_5000",1.08184504508972,0.905970096588135,"2025-06-20 14:59:46.092648"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",10000,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_10000",1.97315907478333,0.88339900970459,"2025-06-20 14:59:48.324963"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",10000,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_10000",1.26901698112488,0.835623025894165,"2025-06-20 14:59:50.15161"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",50000,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_50000",7.70879983901978,0.810918092727661,"2025-06-20 14:59:52.570454"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","PbP.Fixed",50000,NA,"SimG3_rep0_n265000_d4_corrMIXTURE_NA25_PbP.Fixed_50000",7.81046986579895,0.288050889968872,"2025-06-20 15:00:01.40732"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",100,"[[2.15821371856691, -1.94080860692706, -1.0752919279999, -1.30908127937405], [-0.28628171667974]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_100",0.00665593147277832,0.00392723083496094,"2025-06-20 15:00:09.722571"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",100,"[[2.15821371856691, -1.94080860692706, -1.0752919279999, -1.30908127937405], [-0.28628171667974]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_100",0.0225019454956055,0.0273499488830566,"2025-06-20 15:00:09.777873"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",500,"[[1.63342992286142, -1.06514227157557, -0.468836972140712, -0.951223228635773], [-0.458841912300412]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_500",0.0456788539886475,0.0252749919891357,"2025-06-20 14:59:52.371702"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",500,"[[1.63342992286142, -1.06514227157557, -0.468836972140712, -0.951223228635773], [-0.458841912300412]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_500",0.167095899581909,0.888575077056885,"2025-06-20 14:59:52.893387"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",1000,"[[1.68888926770869, -1.1196788175563, -0.423329890515736, -0.871845081322809], [-0.441734556254375]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_1000",0.0272140502929688,0.0157270431518555,"2025-06-20 14:59:54.13301"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",1000,"[[1.68888926770869, -1.1196788175563, -0.423329890515736, -0.871845081322809], [-0.441734556254375]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_1000",0.0289039611816406,0.0256330966949463,"2025-06-20 14:59:54.411061"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",5000,"[[1.6738048500337, -1.08612450398025, -0.369017519827928, -0.831001928302155], [-0.405225135399825]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_5000",0.127197027206421,0.024601936340332,"2025-06-20 14:59:56.073211"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",5000,"[[1.6738048500337, -1.08612450398025, -0.369017519827928, -0.831001928302155], [-0.405225135399825]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_5000",0.194766044616699,0.11931586265564,"2025-06-20 14:59:56.496145"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",10000,"[[1.71801767918833, -1.02763305296305, -0.287067824872045, -0.846983380891004], [-0.446289152294891]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_10000",0.212254047393799,0.0146629810333252,"2025-06-20 14:59:57.112508"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",10000,"[[1.71801767918833, -1.02763305296305, -0.287067824872045, -0.846983380891004], [-0.446289152294891]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_10000",0.168181180953979,0.0168399810791016,"2025-06-20 14:59:57.60099"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",50000,"[[1.74902999543962, -1.06857235811244, -0.400929922754108, -0.885097448777968], [-0.441598788438374]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_50000",1.41278600692749,0.0244209766387939,"2025-06-20 14:59:57.750354"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP",50000,"[[1.74902999543962, -1.06857235811244, -0.400929922754108, -0.885097448777968], [-0.441598788438374]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP_50000",0.680898904800415,0.0677320957183838,"2025-06-20 14:59:59.786026"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",100,"[[2.09479152291495, -1.95080449511092, -0.983156244260634, -1.32879954064604, -0.0342481256897901, -0.225647660190979, NA, NA], [-0.212154606887045]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_100",0.0172309875488281,1.07521200180054,"2025-06-20 15:00:00.658222"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",100,"[[2.09479152291495, -1.95080449511092, -0.983156244260634, -1.32879954064604, -0.0342481256897901, -0.225647660190979, NA, NA], [-0.212154606887045]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_100",0.0365269184112549,0.46501898765564,"2025-06-20 15:00:03.46773"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",500,"[[1.34677261365526, -0.755699602064362, -0.29733837405992, -1.23127225315722, -0.595682200336636, -0.757558134367404, NA, NA], [0.113761765078974]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_500",0.0155332088470459,0.365200042724609,"2025-06-20 15:00:05.702668"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",500,"[[1.34677261365526, -0.755699602064362, -0.29733837405992, -1.23127225315722, -0.595682200336636, -0.757558134367404, NA, NA], [0.113761765078974]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_500",0.0191857814788818,0.393331050872803,"2025-06-20 15:00:00.406702"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",1000,"[[1.40467869129616, -0.936846382911744, -0.23237474776982, -1.08243043491398, -0.392990897893865, -0.828687190739699, NA, NA], [0.0269485566187696]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_1000",0.253369092941284,3.10189008712769,"2025-06-20 15:00:01.011343"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",1000,"[[1.40467869129616, -0.936846382911744, -0.23237474776982, -1.08243043491398, -0.392990897893865, -0.828687190739699, NA, NA], [0.0269485566187696]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_1000",0.0294539928436279,1.14330410957336,"2025-06-20 15:00:04.598013"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",5000,"[[1.42433677982101, -0.919144021341914, -0.235317780827737, -0.998559035864429, -0.342798642720286, -0.681778381860925, NA, NA], [-0.0106656061758706]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_5000",0.910315036773682,0.22834300994873,"2025-06-20 15:00:05.929636"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",5000,"[[1.42433677982101, -0.919144021341914, -0.235317780827737, -0.998559035864429, -0.342798642720286, -0.681778381860925, NA, NA], [-0.0106656061758706]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_5000",0.148761034011841,1.04667496681213,"2025-06-20 15:00:00.772086"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",10000,"[[1.48799130644374, -0.933571216964427, -0.185456084583499, -0.985824790026371, -0.206412781689301, -0.689512804293491, NA, NA], [-0.132570041446343]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_10000",0.34228777885437,1.25564789772034,"2025-06-20 15:00:03.512305"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",10000,"[[1.48799130644374, -0.933571216964427, -0.185456084583499, -0.985824790026371, -0.206412781689301, -0.689512804293491, NA, NA], [-0.132570041446343]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_10000",1.28260803222656,0.268738031387329,"2025-06-20 15:00:06.126345"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",50000,"[[1.53326936595312, -0.985349884089613, -0.293914325690578, -1.01320898164225, -0.197361366324381, -0.648055050997054, NA, NA], [-0.151064606985713]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_50000",0.686591863632202,0.287467002868652,"2025-06-20 15:00:07.844703"
"SimG3_rep0_n265000_d4_corrMIXTURE_NA25","Mean.IMP.M",50000,"[[1.53326936595312, -0.985349884089613, -0.293914325690578, -1.01320898164225, -0.197361366324381, -0.648055050997054, NA, NA], [-0.151064606985713]]","SimG3_rep0_n265000_d4_corrMIXTURE_NA25_Mean.IMP.M_50000",0.642663955688477,0.127739906311035,"2025-06-20 15:00:08.899201"
